"","P","Y","A"
"1570",3,4,1
"1574",4,4,0
"1575",2,5,0
"1576",3,5,0
"1577",2,4,0
"1578",3,4,1
"1579",4,4,1
"1580",2,5,1
"1581",4,4,0
"1582",1,3,0
"1584",4,4,0
"1585",2,2,0
"1586",2,5,0
"1587",2,3,0
"1588",3,2,0
"1589",5,5,1
"1590",3,4,0
"1591",2,3,0
"1592",3,4,0
"1593",1,3,0
"1594",1,3,0
"1595",2,3,0
"1596",1,3,0
"1597",5,5,1
"1598",2,4,0
"1599",4,4,0
"1600",3,5,0
"1601",4,2,0
"1602",2,4,1
"1603",3,4,0
"1604",4,4,0
"1605",2,4,0
"1607",4,4,1
"1608",2,3,1
"1609",2,4,1
"1610",1,4,0
"1611",3,5,0
"1612",3,4,1
"1613",4,4,1
"1614",2,3,1
"1615",3,4,0
"1616",2,4,0
"1617",2,3,0
"1618",2,5,0
"1619",4,3,0
"1620",4,5,1
"1621",2,3,1
"1623",5,4,0
"1624",4,4,0
"1625",2,4,0
"1626",3,3,1
"1627",3,4,1
"1628",3,4,1
"1629",1,5,1
"1630",5,2,1
"1631",3,4,1
"1632",4,5,1
"1633",3,3,1
"1634",2,3,1
"1635",5,5,1
"1637",5,5,1
"1639",3,3,0
"1640",4,5,0
"1643",3,4,0
"1644",3,4,1
"1645",4,4,1
"1646",3,4,1
"1647",4,5,1
"1648",3,4,1
"1649",5,5,1
"1651",4,4,1
"1652",2,3,1
"1653",3,5,0
"1654",4,4,0
"1655",3,2,0
"1656",2,5,0
"1657",3,3,0
"1658",4,5,1
"1659",2,3,1
"1660",4,4,1
"1661",4,4,1
"1662",4,5,1
"1663",5,4,1
"1664",4,4,1
"1665",3,3,0
"1666",3,4,0
"1667",2,4,0
"1668",4,4,0
"1669",5,5,0
"1670",4,4,0
"1673",3,4,0
"1674",5,5,0
"1675",3,4,1
"1676",5,5,1
"1677",4,4,1
"1678",4,4,1
"1679",3,5,1
"1680",5,5,1
"1681",4,5,1
"1682",4,4,0
"1683",2,4,0
"1685",2,5,0
"1686",3,4,0
"1687",4,5,0
"1688",4,5,0
"1689",4,4,1
"1690",4,5,1
"1692",4,4,1
"1693",3,3,1
"1694",4,5,1
"1695",5,5,1
"1696",3,4,1
"1699",5,4,0
"1700",4,5,0
"1701",5,5,0
"1702",3,5,0
"1703",1,5,0
"1704",4,3,0
"1705",4,5,0
"1707",4,4,1
"1708",3,4,1
"1710",2,4,1
"1711",3,4,1
"1712",4,5,1
"1713",4,5,1
"1714",4,5,1
"1715",5,5,0
"1716",4,5,0
"1718",3,2,0
"1719",4,5,0
"1720",2,4,0
"1721",4,5,0
"1722",3,3,1
"1723",3,4,1
"1724",3,5,1
"1725",1,1,1
"1726",2,4,1
"1727",4,5,1
"1728",4,3,1
"1729",3,3,1
"1730",3,5,0
"1731",3,3,0
"1732",2,5,0
"1733",4,4,0
"1734",3,4,0
"1735",3,3,0
"1737",3,4,0
"1738",3,5,1
"1739",4,4,1
"1740",3,4,1
"1741",4,4,1
"1742",3,4,1
"1743",4,4,1
"1744",4,5,1
"1745",2,4,1
"1748",2,4,0
"1749",3,5,1
"1750",4,5,1
"1751",3,5,1
"1752",5,4,1
"1753",5,5,1
"1754",5,3,1
"1755",3,4,1
"1756",3,4,1
"1757",4,5,1
"1758",2,5,1
"1759",5,4,1
"1760",3,4,1
"1761",4,4,1
"1762",3,4,1
"1763",4,4,0
"1764",3,3,0
"1766",2,1,0
"1767",2,3,0
"1769",2,3,0
"1770",3,5,1
"1771",4,3,1
"1772",5,5,1
"1773",5,4,1
"1774",3,4,1
"1775",3,4,0
"1776",2,3,0
"1777",1,3,0
"1778",1,3,0
"1779",2,3,0
"1780",2,3,0
"1781",2,4,0
"1783",2,4,1
"1784",3,4,1
"1785",4,4,1
"1786",3,4,1
"1788",4,4,0
"1789",4,3,0
"1790",4,4,0
"1791",1,3,0
"1792",2,3,0
"1793",4,4,0
"1794",3,3,0
"1795",2,5,0
"1796",5,5,0
"1798",2,3,0
"1799",4,4,0
"1800",4,4,0
"1801",3,4,1
"1803",4,4,1
"1804",3,5,1
"1805",5,5,1
"1806",5,3,0
"1807",5,5,0
"1808",4,4,0
"1809",4,4,0
"1810",4,3,0
"1811",4,3,0
"1813",4,4,0
"1814",4,4,1
"1815",3,5,1
"1816",4,5,0
"1817",4,3,0
"1820",4,4,0
"1821",4,5,0
"1823",5,3,0
"1824",4,3,0
"1825",4,5,1
"1826",2,5,1
"1827",4,5,1
"1828",3,4,1
"1829",4,5,1
"1830",3,4,0
"1831",2,5,0
"1835",2,3,0
"1836",5,4,0
"1837",4,3,0
"1840",5,5,1
"1841",4,5,1
"1842",3,4,1
"1844",3,4,1
"1846",4,4,1
"1847",2,4,0
"1849",1,2,0
"1852",5,5,0
"1853",5,4,0
"1854",2,4,0
"1855",3,4,0
"1856",3,4,1
"1857",4,4,1
"1858",2,5,1
"1859",3,4,1
"1860",3,3,1
"1861",3,5,1
"1862",2,4,1
"1864",2,3,0
"1865",2,3,0
"1866",4,5,0
"1867",2,5,0
"1869",2,5,0
"1870",4,3,1
"1871",3,3,1
"1872",3,5,1
"1875",4,5,0
"1877",4,4,0
"1878",2,3,0
"1881",3,5,0
"1882",4,5,0
"1883",4,4,0
"1889",5,5,1
"1890",3,4,1
"1891",1,4,1
"1892",4,4,1
"1893",3,5,1
"1894",4,5,0
"1897",3,4,0
"1898",4,3,0
"1899",3,4,0
"1900",3,5,0
"1901",3,2,0
"1902",4,4,0
"1903",3,4,0
"1904",3,4,0
"1905",1,5,0
"1908",5,5,1
"1910",5,5,1
"1911",5,4,1
"1913",2,4,1
"1914",3,5,1
"1915",4,3,1
"1916",3,4,1
"1917",4,5,1
"1919",5,5,0
"1920",4,3,0
"1921",3,5,0
"1922",3,3,0
"1923",4,5,0
"1924",2,3,0
"1925",4,5,1
"1926",4,4,1
"1927",4,4,1
"1928",4,4,1
"1930",3,4,1
"1931",4,5,0
"1932",3,2,0
"1933",5,5,0
"1934",3,4,0
"1935",2,3,0
"1936",2,5,1
"1937",3,4,1
"1938",3,5,1
"1939",4,3,1
"1940",1,4,1
"1941",3,3,0
"1942",3,3,0
"1943",5,4,0
"1944",2,3,0
"1945",4,3,0
"1946",2,4,0
"1947",2,3,0
"1948",2,4,1
"1949",4,4,1
"1950",3,5,0
"1952",4,5,0
"1953",3,4,0
"1954",4,5,0
"1955",3,4,0
"1956",2,3,0
"1957",3,4,0
"1958",5,3,0
"1959",3,4,0
"1960",3,5,1
"1961",5,5,1
"1963",4,5,1
"1964",4,3,1
"1965",3,5,1
"1968",4,4,0
"1969",5,4,0
"1970",2,4,0
"1971",4,5,0
"1973",4,4,0
"1974",4,4,0
"1975",5,5,0
"1976",4,5,0
"1977",3,4,1
"1978",2,5,1
"1979",3,4,1
"1980",5,5,1
"1981",2,4,1
"1982",2,4,1
"1984",2,5,0
"1985",2,1,0
"1986",4,4,0
"1987",2,3,0
"1988",2,5,0
"1989",4,4,0
"1990",2,3,0
"1991",3,5,0
"1992",3,4,0
"1993",4,4,1
"1994",4,4,1
"1995",2,5,1
"1997",3,4,1
"1998",4,5,1
"1999",5,4,1
"2000",3,3,0
"2001",4,5,0
"2002",5,5,0
"2003",5,5,0
"2004",1,4,0
"2005",3,4,0
"2006",2,3,0
"2007",2,5,0
"2008",4,4,0
"2009",1,2,0
"2010",1,3,0
"2011",2,5,0
"2012",2,3,1
"2013",4,2,1
"2014",2,4,1
"2015",3,3,1
"2016",4,4,1
"2017",4,4,1
"2018",5,5,1
"2019",2,4,1
"2020",2,4,1
"2021",3,5,1
"2022",4,4,1
"2023",3,4,1
"2024",4,5,1
"2025",2,5,1
"2026",3,4,0
"2027",4,5,1
"2028",5,4,1
"2029",3,4,1
"2030",4,4,1
"2031",4,4,1
"2033",4,4,0
"2035",3,3,0
"2038",3,4,1
"2039",3,4,1
"2040",4,5,1
"2041",4,4,1
"2042",4,4,1
"2043",3,4,1
"2044",4,4,1
"2045",3,5,1
"2046",3,4,0
"2048",3,4,0
"2049",1,4,1
"2050",3,5,1
"2051",4,4,1
"2052",2,4,1
"2054",3,4,0
"2055",1,5,0
"2056",4,5,1
"2057",3,4,1
"2058",4,4,1
"2059",2,4,1
"2062",1,5,0
"2063",3,2,1
