"","P","Y","A"
"1501",3,5,1
"1502",5,5,1
"1503",4,5,1
"1504",4,4,1
"1505",3,5,1
"1506",4,5,1
"1507",4,4,1
"1508",4,5,1
"1509",5,5,0
"1510",4,5,0
"1511",3,5,0
"1512",3,5,0
"1513",3,1,0
"1514",4,5,0
"1515",4,5,0
"1516",5,5,0
"1517",4,5,0
"1518",3,3,1
"1519",4,5,1
"1520",5,5,1
"1521",4,4,1
"1522",4,4,0
"1523",2,4,0
"1524",3,5,0
"1525",3,4,0
"1526",4,5,0
"1527",4,5,1
"1528",4,5,1
"1529",3,4,1
"1530",4,5,1
"1531",4,4,1
"1532",4,4,1
"1533",3,3,0
"1534",3,5,0
"1535",5,4,1
"1536",3,3,0
"1537",4,5,0
"1538",1,5,0
"1539",3,4,1
"1540",4,5,0
"1541",3,5,0
"1542",4,5,1
"1543",2,5,0
"1544",4,5,1
"1545",3,5,1
"1546",3,4,0
"1547",3,3,0
"1548",4,5,1
"1549",5,5,1
"1550",4,5,1
"1551",3,4,1
"1552",4,5,1
"1553",1,4,0
"1554",4,4,1
"1555",3,4,1
"1556",5,5,1
"1557",2,4,1
"1558",2,5,0
"1559",3,5,1
"1560",4,4,0
"1561",4,5,1
"1562",3,4,0
"1563",3,5,0
"1564",4,5,1
"1565",3,5,0
"1566",5,5,0
"1567",5,5,0
"1568",4,5,1
"1569",1,4,0
"1570",2,3,0
"1571",4,5,1
"1572",2,5,1
"1573",4,5,0
"1574",3,5,1
"1575",3,4,0
"1576",3,5,1
"1577",4,5,1
"1578",3,5,1
"1579",3,3,0
"1580",4,4,0
"1581",4,3,0
"1582",5,5,0
"1583",1,3,0
"1584",2,3,0
"1585",5,5,0
"1586",4,5,0
"1587",4,5,0
"1588",5,5,0
"1589",3,5,0
"1590",4,5,1
"1591",3,4,1
"1592",4,5,1
"1593",3,5,1
"1594",4,4,1
"1595",5,5,1
"1596",4,4,1
"1597",4,4,1
"1598",5,5,1
"1599",3,5,1
"1600",5,5,1
"1601",5,5,0
"1602",3,3,0
"1603",2,4,0
"1604",4,4,0
"1605",3,4,0
"1606",3,3,0
"1607",3,5,0
"1608",5,5,0
"1609",5,5,1
"1610",3,4,1
"1611",3,4,1
"1612",4,5,1
"1613",2,4,1
"1614",4,5,1
"1615",4,5,1
"1616",4,5,1
"1617",5,5,1
"1618",4,5,1
"1619",1,4,0
"1620",4,5,0
"1621",3,4,0
"1622",3,2,0
"1623",3,5,0
"1625",3,2,0
"1626",2,4,0
"1627",2,3,0
"1628",4,5,0
"1629",2,1,0
"1630",4,5,0
"1631",5,5,1
"1632",3,5,1
"1633",3,4,1
"1634",4,3,1
"1635",5,4,1
"1636",4,5,1
"1637",2,4,1
"1638",3,5,1
"1639",5,5,1
"1640",2,4,1
"1641",3,5,1
"1642",3,3,1
"1643",4,5,1
"1644",3,4,0
"1645",3,5,0
"1646",2,5,0
"1647",4,5,0
"1648",4,4,0
"1649",3,5,0
"1650",4,5,0
"1651",4,4,0
"1652",4,5,0
"1653",2,3,0
"1654",3,4,0
"1655",3,5,1
"1656",5,5,1
"1657",4,5,1
"1658",3,5,1
"1659",4,5,1
"1660",3,5,1
"1661",4,5,1
"1662",3,5,1
"1663",3,5,1
"1664",3,4,1
"1665",3,5,1
"1666",5,4,1
"1667",2,5,0
"1668",3,5,0
"1669",3,4,0
"1670",4,5,0
"1671",4,5,0
"1672",5,5,0
"1673",3,4,0
"1674",2,5,0
"1675",2,4,0
"1676",3,4,0
"1677",4,5,0
"1678",2,5,0
"1679",5,5,1
"1680",4,5,1
"1681",3,5,1
"1682",3,3,1
"1683",2,4,1
"1684",2,5,1
"1685",4,5,1
"1686",1,4,0
"1687",3,4,1
"1688",2,4,1
"1689",3,3,1
"1690",2,4,1
"1691",3,5,1
"1692",4,5,1
"1693",2,4,1
"1694",4,5,1
"1695",4,5,1
"1696",2,4,1
"1697",3,3,1
"1698",4,5,0
"1699",5,5,0
"1700",4,3,0
"1701",4,5,0
"1702",4,5,0
"1703",2,4,0
"1704",3,5,0
"1705",2,4,0
"1706",3,4,0
"1707",4,4,0
"1708",2,2,0
"1709",3,4,1
"1710",3,5,1
"1711",3,5,1
"1712",4,5,1
"1713",4,5,1
"1714",4,4,1
"1715",2,1,1
"1716",2,4,1
"1717",3,4,1
"1718",3,4,0
"1719",4,5,0
"1720",1,5,0
"1721",5,5,0
"1722",2,4,0
"1723",4,4,0
"1724",3,4,0
"1725",4,5,0
"1726",2,4,0
"1727",3,4,0
"1728",4,5,0
"1729",4,5,0
"1730",3,5,0
"1731",3,4,0
"1732",4,5,0
"1733",3,5,0
"1734",2,5,0
"1735",2,4,0
"1736",2,3,0
"1737",4,5,0
"1738",3,5,0
"1739",3,5,0
"1740",2,4,0
"1741",4,4,1
"1742",3,5,1
"1743",5,5,1
"1744",4,4,1
"1745",3,4,1
"1746",2,4,1
"1747",2,4,1
"1748",3,5,1
"1749",3,5,0
"1750",4,5,0
"1751",4,5,0
"1752",5,5,0
"1753",3,4,0
"1754",3,5,0
"1755",3,5,0
"1756",3,3,0
"1757",3,3,0
"1758",2,5,0
"1759",3,5,0
"1760",4,5,1
"1761",3,5,1
"1762",3,4,1
"1763",3,4,1
"1764",4,5,1
"1765",4,5,1
"1766",4,5,1
"1767",2,3,1
"1768",4,5,1
"1769",4,4,1
"1770",3,3,1
"1771",4,5,0
"1772",3,4,0
"1773",4,4,0
"1774",3,4,0
"1775",5,5,0
"1776",3,5,0
"1777",3,5,0
"1778",4,5,0
"1779",4,5,1
"1780",3,3,1
"1781",4,5,1
"1782",2,3,1
"1783",4,5,1
"1784",5,5,1
"1785",5,5,1
"1786",5,4,1
"1787",3,5,1
"1788",5,4,1
"1789",5,5,1
"1790",3,5,1
"1791",4,5,1
"1792",3,4,1
"1793",3,5,1
"1794",4,5,1
"1795",2,5,1
"1796",4,5,0
"1797",2,5,0
"1798",4,4,0
"1799",4,5,0
"1800",3,5,0
"1801",3,5,0
"1802",3,3,0
"1803",3,5,0
"1804",5,4,0
"1805",2,4,0
"1806",4,4,0
"1807",4,5,0
"1808",3,5,1
"1809",3,5,1
"1810",3,5,1
"1811",4,4,1
"1812",4,4,1
"1813",5,4,1
"1814",4,5,0
"1815",3,5,0
"1816",3,5,0
"1817",4,5,0
"1818",3,2,0
"1819",3,5,0
"1820",4,5,0
"1821",4,3,0
"1822",2,5,0
"1823",3,5,0
"1824",3,5,0
"1825",3,5,1
"1826",5,5,1
"1827",2,4,1
"1828",4,5,1
"1829",3,5,1
"1830",2,3,1
"1831",3,5,1
"1832",3,5,0
"1833",3,3,0
"1834",3,5,0
"1835",2,5,0
"1836",4,4,0
"1837",3,5,0
"1838",2,4,0
"1839",3,4,0
"1840",3,5,0
"1841",3,5,0
"1842",4,5,0
"1843",4,5,0
"1844",4,3,1
"1845",3,4,1
"1846",3,3,1
"1847",4,4,1
"1848",3,4,1
"1849",3,4,1
"1850",3,3,1
"1851",4,5,0
"1852",4,5,0
"1853",2,5,0
"1854",3,3,0
"1855",2,3,0
"1856",4,5,0
"1857",3,4,0
"1858",4,5,0
"1859",4,5,1
"1860",4,5,1
"1861",2,5,1
"1862",5,5,1
"1863",4,4,1
"1864",2,2,1
"1865",4,5,1
"1866",3,5,1
"1867",3,4,0
"1868",3,5,0
"1869",3,5,0
"1870",2,4,0
"1871",2,3,0
"1872",2,4,0
"1873",2,5,0
"1874",2,4,0
"1875",3,5,0
"1876",3,2,0
"1877",3,2,0
"1878",2,4,1
"1879",4,5,1
"1880",3,4,1
"1881",2,3,1
"1882",3,5,1
"1883",2,3,1
"1884",4,5,1
"1885",2,3,0
"1886",2,4,0
"1887",4,5,0
"1888",4,4,0
"1889",1,2,0
"1890",4,5,0
"1891",3,5,0
"1892",4,5,0
"1893",2,5,0
"1894",4,5,0
"1895",2,3,0
"1896",4,5,0
"1897",3,4,0
"1898",5,5,0
"1899",3,5,0
"1900",4,5,0
"1901",2,3,0
"1902",3,5,0
"1903",5,5,0
"1904",5,4,0
"1905",4,4,1
"1906",3,4,1
"1907",3,4,1
"1908",3,5,1
"1909",2,4,1
"1910",3,5,1
"1911",3,4,1
"1912",5,4,0
"1913",3,4,0
"1914",3,3,0
"1915",3,5,0
"1916",4,4,0
"1917",4,4,0
"1918",3,4,0
"1919",3,5,0
"1920",4,5,0
"1921",2,3,0
"1922",4,5,0
"1923",3,5,0
"1924",4,5,1
"1925",4,5,1
"1926",3,4,1
"1927",3,5,1
"1928",3,5,1
"1929",4,4,1
"1930",3,5,1
"1931",4,5,1
"1932",4,5,1
"1933",1,3,1
"1934",3,4,1
"1935",4,3,1
"1936",4,5,0
"1937",4,5,0
"1938",2,2,0
"1939",3,5,0
"1940",4,3,0
"1941",4,5,0
"1942",4,4,0
"1943",4,5,0
"1944",4,4,0
"1945",3,5,0
"1946",3,4,1
"1947",4,4,1
"1948",4,5,1
"1949",3,5,1
"1950",2,2,1
"1951",4,5,1
"1952",5,5,1
"1953",5,5,1
"1954",5,5,1
"1955",4,4,1
"1956",3,4,1
"1957",3,4,1
"1958",3,5,0
"1959",3,5,1
"1960",3,5,1
"1961",4,4,1
"1962",2,3,0
"1963",3,4,0
"1964",1,4,0
"1965",3,5,1
"1966",5,5,0
"1967",3,5,1
"1968",1,4,0
"1969",2,4,0
"1970",3,4,0
"1971",4,4,1
"1972",4,5,1
"1973",3,4,1
"1974",1,4,0
"1975",5,4,1
"1976",2,5,1
"1977",3,5,0
"1978",5,5,1
"1979",4,4,1
"1980",3,5,0
"1981",4,1,0
"1982",4,4,1
"1983",3,3,0
"1984",3,3,0
"1985",3,3,1
"1986",4,5,1
"1987",1,3,1
"1988",4,5,1
"1989",4,4,1
"1990",3,3,1
"1991",3,2,1
"1992",2,4,0
"1993",4,5,0
"1994",2,3,0
"1995",3,3,0
"1996",2,4,0
"1997",3,5,0
"1998",3,4,0
"1999",3,4,1
"2000",4,4,1
"2001",3,5,1
"2002",5,5,0
"2003",3,4,0
"2004",4,4,0
"2005",4,3,0
"2006",3,4,0
"2007",2,3,0
"2008",2,5,0
"2009",4,5,0
"2010",3,5,0
"2011",3,3,1
"2012",4,5,1
"2013",3,5,0
"2014",4,5,0
"2015",5,5,0
"2016",4,4,0
"2017",1,5,0
"2018",3,5,1
"2019",4,5,0
"2020",3,5,0
"2021",4,5,1
"2022",4,5,1
"2023",3,5,0
"2024",4,5,0
"2025",3,5,0
"2026",3,4,0
"2027",2,3,1
"2028",5,5,1
"2029",3,4,0
"2030",4,5,0
"2031",3,4,1
"2032",2,4,0
"2033",2,4,0
"2034",5,5,1
"2035",3,3,1
"2036",3,5,1
"2037",3,4,1
"2038",3,5,0
"2039",2,5,0
"2040",3,5,1
"2041",3,5,1
"2042",3,5,1
"2043",4,5,0
"2044",4,5,1
"2045",3,5,0
"2046",3,5,0
"2047",1,3,0
"2048",3,5,0
"2049",3,4,0
"2050",4,5,0
"2051",4,5,0
"2052",3,5,1
"2053",4,4,1
"2054",1,3,0
"2055",5,5,0
"2056",3,5,0
"2057",3,4,0
"2058",3,4,0
"2059",3,5,0
"2060",3,5,0
"2061",3,4,1
"2062",4,5,1
"2063",2,3,1
"2064",3,5,1
"2065",3,5,1
"2066",4,5,1
"2067",5,5,1
"2068",3,5,1
"2069",4,4,1
"2070",4,4,1
"2071",4,5,1
"2072",2,4,1
"2073",2,2,1
"2074",3,5,1
"2075",1,4,1
"2076",3,5,1
"2077",5,5,1
"2078",3,5,0
"2079",5,5,0
"2080",4,5,0
"2081",3,4,0
"2082",3,4,0
"2083",4,4,0
"2084",3,5,0
"2085",3,4,0
"2086",4,4,0
"2087",3,5,0
"2088",4,5,0
"2089",3,5,0
"2090",2,4,1
"2091",4,5,1
"2092",3,5,1
"2093",4,5,1
"2094",5,5,1
"2095",5,5,1
"2096",4,5,1
"2097",4,5,1
"2098",3,5,1
"2099",3,5,1
"2100",4,5,0
"2101",3,5,0
"2102",4,5,0
"2103",3,5,0
"2104",2,4,0
"2105",4,3,0
"2106",4,5,0
"2107",4,5,0
"2108",4,5,0
"2109",4,4,0
"2110",4,5,1
"2111",4,5,1
"2112",2,5,1
"2113",3,4,1
"2114",4,5,1
"2115",4,5,1
"2116",3,5,1
"2117",5,5,1
"2118",5,3,1
"2119",3,4,0
"2120",5,4,0
"2121",4,4,0
"2122",3,3,0
"2123",5,5,0
"2124",5,4,0
"2125",4,5,0
"2126",2,4,0
"2127",3,5,0
"2128",4,4,0
"2129",4,5,0
"2130",3,5,0
"2131",4,5,0
"2132",4,5,0
"2133",1,4,0
"2134",5,5,0
"2135",4,5,0
"2136",5,5,0
"2137",3,4,0
"2138",4,4,0
"2139",4,5,0
"2140",4,4,0
"2141",5,5,0
"2142",4,5,1
"2143",5,5,1
"2144",5,3,1
"2145",3,5,1
"2146",4,5,1
"2147",5,5,1
"2148",4,5,1
"2149",4,4,0
"2150",4,5,0
"2151",2,3,0
"2152",4,5,0
"2153",4,5,0
"2154",4,4,0
"2155",4,5,0
"2156",5,5,1
"2157",4,3,1
"2158",4,5,1
"2159",3,5,1
"2160",3,5,1
"2161",5,5,1
"2162",3,4,1
"2163",4,5,1
"2164",4,5,1
"2165",3,5,1
"2166",5,5,1
"2167",4,5,1
"2168",4,5,0
"2169",5,5,0
"2170",4,5,0
"2171",5,4,0
"2172",5,5,0
"2173",4,4,0
"2174",3,5,0
"2175",4,5,0
"2176",3,4,0
"2177",3,4,0
"2178",4,4,0
"2179",3,5,1
"2180",4,4,1
"2181",5,4,1
"2182",3,5,1
"2183",3,5,1
"2184",4,4,1
"2185",4,4,1
"2186",4,5,1
"2187",2,5,1
"2188",3,5,1
"2189",3,4,0
"2190",2,4,0
"2191",3,4,0
"2192",1,5,0
"2193",3,4,0
"2194",2,5,0
"2195",2,5,0
"2196",1,3,1
"2197",5,5,1
"2198",4,5,1
"2199",3,4,1
"2200",2,4,1
"2201",2,4,1
"2202",3,5,1
"2203",5,5,1
"2204",3,4,1
"2205",3,5,1
"2206",2,4,0
"2207",2,5,0
"2208",2,5,0
"2209",2,5,0
"2210",3,4,0
"2211",3,5,0
"2212",5,5,0
"2213",4,5,0
"2214",2,5,0
"2215",2,5,0
"2216",1,4,0
"2217",3,5,1
"2218",3,5,1
"2219",2,5,1
"2220",4,3,1
"2221",4,5,1
"2222",3,5,1
"2223",2,4,1
"2224",3,5,1
"2225",2,5,1
"2226",3,5,0
"2227",3,5,0
"2228",2,2,0
"2229",1,4,0
"2230",2,4,0
"2231",3,5,0
"2232",3,5,0
"2233",2,4,1
"2234",4,5,1
"2235",2,5,1
"2236",4,4,1
"2237",4,5,1
"2238",4,4,1
"2239",3,5,1
"2240",2,4,1
"2241",4,5,1
"2242",2,5,1
"2243",4,5,1
"2244",3,3,1
"2245",4,5,1
"2246",3,5,1
"2247",5,4,1
"2248",4,4,1
"2249",3,3,0
"2250",2,3,0
"2251",2,5,0
"2252",2,3,0
"2253",3,5,0
"2254",3,5,0
"2255",2,3,0
"2256",2,3,0
"2257",3,4,1
"2258",4,4,1
"2259",5,5,1
"2260",3,4,1
"2261",3,5,1
"2262",3,4,1
"2263",3,5,0
"2264",4,4,0
"2265",1,3,0
"2266",3,4,0
"2267",3,4,0
"2268",3,3,0
"2269",5,5,0
"2270",2,4,0
"2271",3,3,0
"2272",4,4,1
"2273",5,4,1
"2274",4,5,1
"2275",4,5,1
"2276",3,4,1
"2277",4,4,1
"2278",4,3,1
"2279",3,4,1
"2280",2,5,0
"2281",2,3,0
"2282",4,4,0
"2283",4,5,0
"2284",2,3,0
"2285",2,5,0
"2286",5,5,0
"2287",4,3,0
"2288",1,5,0
"2289",3,4,0
"2290",5,5,0
"2291",2,5,0
"2292",3,5,0
"2293",4,5,0
"2294",3,4,0
"2295",3,4,1
"2296",4,5,1
"2297",4,4,1
"2298",4,5,1
"2299",4,5,1
"2300",4,5,1
"2301",5,5,1
"2302",3,4,1
"2303",5,4,0
"2304",5,5,0
"2305",3,4,0
"2306",3,5,0
"2307",3,4,0
"2308",4,5,0
"2309",2,3,0
"2310",2,5,0
"2311",5,5,1
"2312",5,5,1
"2313",4,4,1
"2314",3,5,1
"2315",4,5,1
"2316",3,4,1
"2317",3,5,1
"2318",4,5,0
"2319",4,5,0
"2320",3,5,0
"2321",3,3,0
"2322",4,5,0
"2323",4,5,0
"2324",3,4,0
"2325",4,4,0
"2326",1,5,0
"2327",2,5,1
"2328",3,5,1
"2329",3,5,1
"2330",1,5,1
"2331",4,5,1
"2332",2,3,1
"2333",4,4,1
"2334",4,5,0
"2335",1,5,0
"2336",2,4,0
"2337",1,5,0
"2338",2,5,0
"2339",1,4,0
"2340",1,5,0
"2341",4,5,0
"2342",2,5,0
"2343",2,5,0
"2344",1,1,0
"2345",2,5,0
"2346",4,5,1
"2347",2,5,1
"2348",2,5,1
"2349",2,5,1
"2350",3,5,1
"2351",3,5,1
"2352",3,5,1
"2353",3,4,1
"2354",3,5,1
"2355",3,4,1
"2356",2,5,1
"2357",2,5,0
"2358",2,5,0
"2359",1,5,0
"2360",2,5,0
"2361",1,4,0
"2362",3,5,0
"2363",3,4,0
"2364",1,5,0
"2365",2,5,0
"2366",2,3,0
"2367",3,5,1
"2368",3,4,1
"2369",1,5,1
"2370",4,4,1
"2371",1,5,1
"2372",1,4,1
"2373",3,5,1
"2374",3,5,1
"2375",1,4,1
"2376",2,3,1
"2377",1,5,1
"2378",2,4,0
"2379",2,4,0
"2380",1,3,0
"2381",2,4,0
"2382",1,5,0
"2383",2,5,0
"2384",3,5,0
"2385",1,5,0
"2386",2,5,0
"2387",1,5,0
"2388",2,4,0
"2389",1,5,0
"2390",2,4,1
"2391",2,5,1
"2392",3,5,1
"2393",2,5,1
"2394",2,5,1
"2395",2,5,1
"2396",3,5,1
"2397",3,5,1
"2398",2,4,1
"2399",4,4,0
"2400",4,5,0
"2401",2,3,0
"2402",4,3,0
"2403",3,4,0
"2404",4,5,0
"2405",4,5,0
"2406",3,5,0
"2407",4,5,0
"2408",4,5,0
"2409",4,5,0
"2410",2,3,0
"2411",4,4,0
"2412",3,5,1
"2413",3,4,1
"2414",5,5,1
"2416",4,5,1
"2417",4,3,1
"2418",4,5,1
"2419",2,4,1
"2420",3,5,1
"2421",4,5,1
"2422",2,4,1
"2423",3,5,1
"2424",4,4,1
"2425",5,5,0
"2426",5,4,0
"2427",2,4,0
"2428",4,5,0
"2429",5,4,0
"2430",4,5,0
"2431",4,5,0
"2432",4,5,0
"2433",4,5,0
"2434",5,5,0
"2435",4,5,0
"2436",4,5,0
"2437",5,5,0
"2438",2,5,0
"2439",2,3,0
"2440",4,5,1
"2441",5,5,1
"2442",4,5,1
"2443",5,5,1
"2444",5,5,1
"2445",3,4,1
"2446",2,4,1
"2447",5,5,1
"2448",3,5,1
"2449",4,5,1
"2450",4,5,1
"2451",4,5,1
"2452",3,4,1
"2453",4,5,0
"2454",4,4,0
"2455",3,5,0
"2456",2,4,0
"2457",2,5,0
"2458",1,4,0
"2459",3,2,0
"2460",3,5,0
"2461",3,5,0
"2462",3,4,0
"2463",4,5,1
"2464",3,5,1
"2465",3,4,1
"2466",4,5,1
"2467",5,4,1
"2468",4,5,1
"2469",4,5,0
"2470",4,5,0
"2471",4,5,0
"2472",3,5,0
"2473",3,5,0
"2474",4,5,0
"2475",4,5,0
"2476",3,2,0
"2477",2,4,0
"2478",3,5,0
"2479",5,5,1
"2480",3,4,1
"2481",4,4,1
"2482",4,5,1
"2483",4,5,1
"2484",4,4,1
"2485",3,3,1
"2486",3,4,0
"2487",2,5,0
"2488",3,5,0
"2489",4,4,0
"2490",4,5,0
"2491",4,5,0
"2492",4,4,0
"2493",3,5,0
"2494",3,4,0
"2495",3,4,0
"2496",4,4,1
"2497",3,4,0
"2498",4,4,1
"2499",4,5,1
"2500",4,4,1
"2501",4,5,1
"2502",2,5,0
"2503",5,5,0
"2504",3,4,0
"2505",3,5,0
"2506",3,5,0
"2507",5,5,0
"2508",4,5,0
"2509",1,5,0
"2510",3,3,0
"2511",3,5,0
"2512",3,4,0
"2513",4,5,0
"2514",3,5,0
"2515",4,5,1
"2516",4,5,1
"2517",4,5,1
"2518",3,5,1
"2519",5,5,1
"2520",3,4,1
"2521",4,5,1
"2522",3,5,1
"2523",5,5,1
"2524",4,5,1
"2525",3,4,0
"2526",4,4,0
"2527",5,5,0
"2528",3,5,0
"2529",3,4,0
"2530",4,4,0
"2531",3,4,0
"2532",3,5,0
"2533",4,5,0
"2534",4,3,0
"2535",4,5,0
"2536",5,5,0
"2537",5,5,0
"2538",2,5,1
"2539",3,3,1
"2540",3,5,1
"2541",5,5,1
"2542",4,5,1
"2543",4,5,1
"2544",2,5,1
"2545",2,5,1
"2546",5,5,1
"2547",4,5,0
"2548",3,5,0
"2549",4,5,0
"2550",3,5,0
"2551",3,4,0
"2552",4,4,0
"2553",5,5,0
"2554",4,4,0
"2555",2,4,0
"2556",3,4,0
"2557",4,5,0
"2558",3,5,1
"2559",3,4,1
"2560",3,3,1
"2561",3,5,1
"2562",3,3,1
"2563",5,5,1
"2564",4,5,1
"2565",3,2,0
"2566",3,5,0
"2567",4,5,0
"2568",3,5,0
"2569",3,2,0
"2570",4,5,0
"2571",1,1,0
"2572",3,4,0
"2573",3,5,0
"2574",5,5,0
"2575",3,2,0
"2576",3,5,0
"2577",3,3,0
"2578",3,5,0
"2579",3,4,1
"2580",4,3,1
"2581",3,4,1
"2582",4,3,1
"2583",5,5,1
"2584",4,5,1
"2585",4,5,1
"2586",4,5,1
"2587",3,4,1
"2588",3,5,1
"2589",3,5,1
"2590",5,5,1
"2591",2,5,1
"2592",4,5,1
"2593",4,5,1
"2594",4,4,1
"2595",5,5,1
"2596",4,5,1
"2597",4,5,1
"2598",3,5,1
"2599",3,3,0
"2600",4,4,0
"2601",4,5,0
"2602",2,4,0
"2603",5,4,0
"2604",4,5,0
"2605",3,5,1
"2606",4,5,1
"2607",4,3,1
"2608",3,5,1
"2609",4,5,1
"2610",4,5,1
"2611",4,4,1
"2612",4,4,1
"2613",4,5,0
"2614",3,5,0
"2615",4,4,0
"2616",5,5,0
"2617",3,4,0
"2618",4,4,1
"2619",4,5,1
"2620",4,3,1
"2621",3,4,1
"2622",3,5,1
"2623",5,5,1
"2624",4,5,1
"2625",5,4,1
"2626",4,4,1
"2627",5,5,0
"2628",4,5,0
"2629",3,4,0
"2630",3,5,0
"2631",2,2,0
"2632",5,5,0
"2633",4,5,0
"2634",4,4,0
"2635",3,5,0
"2636",4,3,0
"2637",1,3,0
"2638",3,5,1
"2639",5,5,1
"2640",5,5,1
"2641",4,5,1
"2642",5,4,1
"2643",4,5,1
"2644",4,5,1
"2645",3,5,1
"2646",3,4,0
"2647",4,5,0
"2648",2,4,0
"2649",4,5,0
"2650",4,4,0
"2651",2,4,0
"2652",3,5,0
"2653",4,5,0
"2654",4,5,1
"2655",3,3,1
"2656",4,5,1
"2657",4,5,1
"2658",4,5,1
"2659",3,5,1
"2660",3,5,1
"2661",5,5,0
"2662",4,5,0
"2663",3,5,0
"2664",2,4,0
"2665",4,5,1
"2666",2,3,1
"2667",5,5,1
"2668",3,5,1
"2669",5,5,1
"2670",3,5,1
"2671",4,4,1
"2672",4,5,1
"2673",4,5,1
"2674",3,5,0
"2675",4,5,0
"2676",4,4,0
"2677",3,4,0
"2678",5,5,1
